"SAMPLEID"	"StudyID"	"Run"	"SRA_Study"	"BioProject"	"BioSample"	"Sample_Name"	"Sample_Name_2"	"Region"	"Collection_Date"	"Time"	"Depth"	"Station"	"geo_loc_name"	"Lat_Lon"	"Latitude"	"Longitude"	"LibraryName"	"LibrarySelection"	"LibrarySource"	"Size_fraction"	"Sample_Type"	"Lat"	"Lon"	"DateTimeUTC"	"FIXME.Depth"
"SRR7036395"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN08952789"	"102.100.100/34642"	NA	NA	"2016-6-22"	NA	"121.9"	NA	"Pacific Ocean: GOSHIP_P15 S"	"2.500420 S 168.750520 W"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-2.50042	-168.75052	"2016-06-21T23:00:00"	FALSE
"SRR7036397"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN08952788"	"102.100.100/34675"	NA	NA	"2016-5-19"	NA	"965"	NA	"Pacific Ocean: GOSHIP_P15 S"	"47.994550 S 169.993033 W"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-47.99455	-169.993033	"2016-05-19T23:00:00"	FALSE
"SRR7036399"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN08952821"	"102.100.100/34644"	NA	NA	"2016-6-23"	NA	"66.9"	NA	"Pacific Ocean: GOSHIP_P15 S"	"1.500550 S 168.749680 W"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-1.50055	-168.74968	"2016-06-22T23:00:00"	FALSE
"SRR7036401"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN08952822"	"102.100.100/34674"	NA	NA	"2016-5-19"	NA	"1935"	NA	"Pacific Ocean: GOSHIP_P15 S"	"47.994550 S 169.993033 W"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-47.99455	-169.993033	"2016-05-19T23:00:00"	FALSE
"SRR7036403"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN08952820"	"102.100.100/34675"	NA	NA	"2016-5-19"	NA	"965"	NA	"Pacific Ocean: GOSHIP_P15 S"	"47.994550 S 169.993033 W"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-47.99455	-169.993033	"2016-05-19T23:00:00"	FALSE
"SRR7036405"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN08952820"	"102.100.100/34677"	NA	NA	"2016-5-19"	NA	"65"	NA	"Pacific Ocean: GOSHIP_P15 S"	"47.994550 S 169.993033 W"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-47.99455	-169.993033	"2016-05-19T23:00:00"	FALSE
"SRR7036407"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN08952822"	"102.100.100/36523"	NA	NA	"2016-12-21"	NA	"3"	NA	"Australia: Queensland\, Magnetic Island\,Geoffrey Bay"	"19.154109 S 146.642600 E"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-19.154109	146.6426	"2016-12-21T02:00:00"	FALSE
"SRR7036409"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN08953526"	"102.100.100/36550"	NA	NA	"2016-5-4"	NA	"3"	NA	"Australia: Queensland\, Orpheus Island\,Channel"	"18.574387 S 146.496432 E"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-18.574387	146.496432	"2016-05-04T02:00:00"	FALSE
"SRR7036411"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN08953525"	"102.100.100/36549"	NA	NA	"2016-5-4"	NA	"3"	NA	"Australia: Queensland\, Orpheus Island\,Channel"	"18.574387 S 146.496432 E"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-18.574387	146.496432	"2016-05-04T02:00:00"	FALSE
"SRR7036413"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN08953528"	"102.100.100/36552"	NA	NA	"2016-6-8"	NA	"3"	NA	"Australia: Queensland\, Magnetic Island\,Geoffrey Bay"	"19.154109 S 146.642600 E"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-19.154109	146.6426	"2016-06-08T02:00:00"	FALSE
"SRR7036415"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN08953527"	"102.100.100/36551"	NA	NA	"2016-6-8"	NA	"3"	NA	"Australia: Queensland\, Magnetic Island\,Geoffrey Bay"	"19.154109 S 146.642600 E"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-19.154109	146.6426	"2016-06-08T02:00:00"	FALSE
"SRR7036417"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN08953529"	"102.100.100/36553"	NA	NA	"2016-6-8"	NA	"3"	NA	"Australia: Queensland\, Magnetic Island\,Geoffrey Bay"	"19.154109 S 146.642600 E"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-19.154109	146.6426	"2016-06-08T02:00:00"	FALSE
"SRR7036419"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN08953363"	"102.100.100/36387"	NA	NA	"2016-8-1"	NA	"7"	NA	"Australia: Queensland\, Magnetic Island\,Geoffrey Bay"	"19.154109 S 146.642600 E"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-19.154109	146.6426	"2016-08-01T02:00:00"	FALSE
"SRR7036421"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN08953362"	"102.100.100/36386"	NA	NA	"2016-8-1"	NA	"7"	NA	"Australia: Queensland\, Magnetic Island\,Geoffrey Bay"	"19.154109 S 146.642600 E"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-19.154109	146.6426	"2016-08-01T02:00:00"	FALSE
"SRR7036423"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN08953361"	"102.100.100/36385"	NA	NA	"2017-3-18"	NA	"3"	NA	"Australia: Queensland\, Magnetic Island\,Geoffrey Bay"	"19.154109 S 146.642600 E"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-19.154109	146.6426	"2017-03-18T02:00:00"	FALSE
"SRR7036425"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN08953360"	"102.100.100/36384"	NA	NA	"2017-3-18"	NA	"3"	NA	"Australia: Queensland\, Magnetic Island\,Geoffrey Bay"	"19.154109 S 146.642600 E"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-19.154109	146.6426	"2017-03-18T02:00:00"	FALSE
"SRR7036427"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN08953364"	"102.100.100/36388"	NA	NA	"2016-8-1"	NA	"7"	NA	"Australia: Queensland\, Magnetic Island\,Geoffrey Bay"	"19.154109 S 146.642600 E"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-19.154109	146.6426	"2016-08-01T02:00:00"	FALSE
"SRR7036429"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN08953392"	"102.100.100/36623"	NA	NA	"2017-5-8"	NA	"3"	NA	"Australia: Queensland\, Orpheus Island\,Channel"	"18.574387 S 146.496432 E"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-18.574387	146.496432	"2017-05-08T02:00:00"	FALSE
"SRR7036431"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN08953599"	"102.100.100/36621"	NA	NA	"2017-5-6"	NA	"3"	NA	"Australia: Queensland\, Orpheus Island\, Pioneer Bay"	"37.221464 S 146.486807 E"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-37.221464	146.486807	"2017-05-06T02:00:00"	FALSE
"SRR7036433"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN08953597"	"102.100.100/36622"	NA	NA	"2017-5-6"	NA	"3"	NA	"Australia: Queensland\, Orpheus Island\, Pioneer Bay"	"37.221464 S 146.486807 E"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-37.221464	146.486807	"2017-05-06T02:00:00"	FALSE
"SRR7036435"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN08953598"	"102.100.100/36619"	NA	NA	"2017-3-18"	NA	"3"	NA	"Australia: Queensland\, Magnetic Island\,Geoffrey Bay"	"19.154109 S 146.642600 E"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-19.154109	146.6426	"2017-03-18T02:00:00"	FALSE
"SRR7036437"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN08953595"	"102.100.100/36620"	NA	NA	"2017-5-6"	NA	"3"	NA	"Australia: Queensland\, Orpheus Island\, Pioneer Bay"	"37.221464 S 146.486807 E"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-37.221464	146.486807	"2017-05-06T02:00:00"	FALSE
"SRR7036439"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN08953596"	"102.100.100/36488"	NA	NA	"2017-3-18"	NA	"3"	NA	"Australia: Queensland\, Magnetic Island\,Geoffrey Bay"	"19.154109 S 146.642600 E"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-19.154109	146.6426	"2017-03-18T02:00:00"	FALSE
"SRR7036441"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN08953464"	"102.100.100/36487"	NA	NA	"2017-3-18"	NA	"3"	NA	"Australia: Queensland\, Magnetic Island\,Geoffrey Bay"	"19.154109 S 146.642600 E"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-19.154109	146.6426	"2017-03-18T02:00:00"	FALSE
"SRR7036443"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN08953463"	"102.100.100/36486"	NA	NA	"2017-2-20"	NA	"3"	NA	"Australia: Queensland\, Magnetic Island\,Geoffrey Bay"	"19.154109 S 146.642600 E"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-19.154109	146.6426	"2017-02-20T02:00:00"	FALSE
"SRR7036445"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN08953462"	"102.100.100/36485"	NA	NA	"2017-2-20"	NA	"3"	NA	"Australia: Queensland\, Magnetic Island\,Geoffrey Bay"	"19.154109 S 146.642600 E"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-19.154109	146.6426	"2017-02-20T02:00:00"	FALSE
"SRR7036447"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN08953461"	"102.100.100/36484"	NA	NA	"2017-2-20"	NA	"3"	NA	"Australia: Queensland\, Magnetic Island\,Geoffrey Bay"	"19.154109 S 146.642600 E"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-19.154109	146.6426	"2017-02-20T02:00:00"	FALSE
"SRR7036449"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN08953460"	"102.100.100/36624"	NA	NA	"2017-5-8"	NA	"3"	NA	"Australia: Queensland\, Orpheus Island\,Channel"	"18.574387 S 146.496432 E"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-18.574387	146.496432	"2017-05-08T02:00:00"	FALSE
"SRR7036451"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN08953600"	"102.100.100/36625"	NA	NA	"2017-5-8"	NA	"3"	NA	"Australia: Queensland\, Orpheus Island\,Channel"	"18.574387 S 146.496432 E"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-18.574387	146.496432	"2017-05-08T02:00:00"	FALSE
"SRR7036453"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN08953601"	"102.100.100/36628"	NA	NA	"2016-9-2"	NA	"12.3"	NA	"Australia:Perth"	"31.863440 S 115.707600 E"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-31.86344	115.7076	"2016-09-02T04:00:00"	FALSE
"SRR7036455"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN08953603"	"102.100.100/36630"	NA	NA	"2016-9-2"	NA	"12.3"	NA	"Australia:Perth"	"31.863440 S 115.707600 E"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-31.86344	115.7076	"2016-09-02T04:00:00"	FALSE
"SRR7036457"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN08953605"	"102.100.100/36632"	NA	NA	"2016-9-2"	NA	"4.2"	NA	"Australia:Perth"	"31.861110 S 115.754200 E"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-31.86111	115.7542	"2016-09-02T04:00:00"	FALSE
"SRR7036459"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN08953607"	"102.100.100/36531"	NA	NA	"2017-3-18"	NA	"3"	NA	"Australia: Queensland\, Magnetic Island\,Geoffrey Bay"	"19.154109 S 146.642600 E"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-19.154109	146.6426	"2017-03-18T02:00:00"	FALSE
"SRR7036461"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN08953507"	"102.100.100/36532"	NA	NA	"2017-5-6"	NA	"3"	NA	"Australia: Queensland\, Orpheus Island\, Pioneer Bay"	"37.221464 S 146.486807 E"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-37.221464	146.486807	"2017-05-06T02:00:00"	FALSE
"SRR7036463"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN08953508"	"102.100.100/36529"	NA	NA	"2017-3-18"	NA	"3"	NA	"Australia: Queensland\, Magnetic Island\,Geoffrey Bay"	"19.154109 S 146.642600 E"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-19.154109	146.6426	"2017-03-18T02:00:00"	FALSE
"SRR7036465"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN08953505"	"102.100.100/36530"	NA	NA	"2017-3-18"	NA	"3"	NA	"Australia: Queensland\, Magnetic Island\,Geoffrey Bay"	"19.154109 S 146.642600 E"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-19.154109	146.6426	"2017-03-18T02:00:00"	FALSE
"SRR7036467"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN08953506"	"102.100.100/36533"	NA	NA	"2017-5-6"	NA	"3"	NA	"Australia: Queensland\, Orpheus Island\, Pioneer Bay"	"37.221464 S 146.486807 E"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-37.221464	146.486807	"2017-05-06T02:00:00"	FALSE
"SRR7036469"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN08953509"	"102.100.100/36463"	NA	NA	"2016-6-8"	NA	"3"	NA	"Australia: Queensland\, Magnetic Island\,Geoffrey Bay"	"19.154109 S 146.642600 E"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-19.154109	146.6426	"2016-06-08T02:00:00"	FALSE
"SRR7036471"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN08953439"	"102.100.100/36460"	NA	NA	"2016-5-4"	NA	"3"	NA	"Australia: Queensland\, Orpheus Island\,Channel"	"18.574387 S 146.496432 E"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-18.574387	146.496432	"2016-05-04T02:00:00"	FALSE
"SRR7036473"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN08953436"	"102.100.100/36459"	NA	NA	"2016-5-2"	NA	"3"	NA	"Australia: Queensland\, Orpheus Island\, Pioneer Bay"	"37.221464 S 146.486807 E"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-37.221464	146.486807	"2016-05-02T02:00:00"	FALSE
"SRR7036475"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN08953435"	"102.100.100/36462"	NA	NA	"2016-5-4"	NA	"3"	NA	"Australia: Queensland\, Orpheus Island\,Channel"	"18.574387 S 146.496432 E"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-18.574387	146.496432	"2016-05-04T02:00:00"	FALSE
"SRR7036477"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN08953438"	"102.100.100/36461"	NA	NA	"2016-5-4"	NA	"3"	NA	"Australia: Queensland\, Orpheus Island\,Channel"	"18.574387 S 146.496432 E"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-18.574387	146.496432	"2016-05-04T02:00:00"	FALSE
"SRR7036479"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN08953437"	"102.100.100/36599"	NA	NA	"2016-10-10"	NA	"3"	NA	"Australia: Queensland\, Magnetic Island\,Geoffrey Bay"	"19.154109 S 146.642600 E"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-19.154109	146.6426	"2016-10-10T02:00:00"	FALSE
"SRR7036481"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN08953575"	"102.100.100/36600"	NA	NA	"2016-10-10"	NA	"3"	NA	"Australia: Queensland\, Magnetic Island\,Geoffrey Bay"	"19.154109 S 146.642600 E"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-19.154109	146.6426	"2016-10-10T02:00:00"	FALSE
"SRR7036483"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN08953576"	"102.100.100/36601"	NA	NA	"2016-10-10"	NA	"3"	NA	"Australia: Queensland\, Magnetic Island\,Geoffrey Bay"	"19.154109 S 146.642600 E"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-19.154109	146.6426	"2016-10-10T02:00:00"	FALSE
"SRR7036485"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN08953577"	"102.100.100/36602"	NA	NA	"2016-11-9"	NA	"3"	NA	"Australia: Queensland\, Orpheus Island\, Pioneer Bay"	"37.221464 S 146.486807 E"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-37.221464	146.486807	"2016-11-09T01:00:00"	FALSE
"SRR7036487"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN08953578"	"102.100.100/36603"	NA	NA	"2016-11-9"	NA	"3"	NA	"Australia: Queensland\, Orpheus Island\, Pioneer Bay"	"37.221464 S 146.486807 E"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-37.221464	146.486807	"2016-11-09T01:00:00"	FALSE
"SRR7036489"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN08953579"	"102.100.100/36505"	NA	NA	"2016-6-8"	NA	"3"	NA	"Australia: Queensland\, Magnetic Island\,Geoffrey Bay"	"19.154109 S 146.642600 E"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-19.154109	146.6426	"2016-06-08T02:00:00"	FALSE
"SRR7036491"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN08953481"	"102.100.100/36504"	NA	NA	"2016-5-4"	NA	"3"	NA	"Australia: Queensland\, Orpheus Island\,Channel"	"18.574387 S 146.496432 E"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-18.574387	146.496432	"2016-05-04T02:00:00"	FALSE
"SRR7036493"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN08953480"	"102.100.100/36507"	NA	NA	"2016-6-8"	NA	"3"	NA	"Australia: Queensland\, Magnetic Island\,Geoffrey Bay"	"19.154109 S 146.642600 E"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-19.154109	146.6426	"2016-06-08T02:00:00"	FALSE
"SRR7036495"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN08953483"	"102.100.100/36506"	NA	NA	"2016-6-8"	NA	"3"	NA	"Australia: Queensland\, Magnetic Island\,Geoffrey Bay"	"19.154109 S 146.642600 E"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-19.154109	146.6426	"2016-06-08T02:00:00"	FALSE
"SRR7036497"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN08953482"	"102.100.100/36566"	NA	NA	"2016-11-22"	NA	"3"	NA	"Australia: Queensland\, Magnetic Island\,Geoffrey Bay"	"19.154109 S 146.642600 E"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-19.154109	146.6426	"2016-11-22T02:00:00"	FALSE
"SRR7036499"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN08953542"	"102.100.100/36567"	NA	NA	"2016-11-22"	NA	"3"	NA	"Australia: Queensland\, Magnetic Island\,Geoffrey Bay"	"19.154109 S 146.642600 E"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-19.154109	146.6426	"2016-11-22T02:00:00"	FALSE
"SRR7036501"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN08953484"	"102.100.100/36564"	NA	NA	"2016-11-10"	NA	"3"	NA	"Australia: Queensland\, Orpheus Island\,Channel"	"18.574387 S 146.496432 E"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-18.574387	146.496432	"2016-11-10T02:00:00"	FALSE
"SRR7036503"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN08953540"	"102.100.100/36565"	NA	NA	"2016-11-10"	NA	"3"	NA	"Australia: Queensland\, Orpheus Island\,Channel"	"18.574387 S 146.496432 E"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-18.574387	146.496432	"2016-11-10T02:00:00"	FALSE
"SRR7036505"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN08953541"	"102.100.100/36421"	NA	NA	"2016-4-22"	NA	"3"	NA	"Australia: Queensland\, Magnetic Island\,Geoffrey Bay"	"19.154109 S 146.642600 E"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-19.154109	146.6426	"2016-04-22T02:00:00"	FALSE
"SRR7036507"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN08953397"	"102.100.100/36422"	NA	NA	"2016-6-8"	NA	"3"	NA	"Australia: Queensland\, Magnetic Island\,Geoffrey Bay"	"19.154109 S 146.642600 E"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-19.154109	146.6426	"2016-06-08T02:00:00"	FALSE
"SRR7036509"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN08953398"	"102.100.100/36419"	NA	NA	"2016-4-22"	NA	"3"	NA	"Australia: Queensland\, Magnetic Island\,Geoffrey Bay"	"19.154109 S 146.642600 E"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-19.154109	146.6426	"2016-04-22T02:00:00"	FALSE
"SRR7036511"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN08953395"	"102.100.100/36420"	NA	NA	"2016-4-22"	NA	"3"	NA	"Australia: Queensland\, Magnetic Island\,Geoffrey Bay"	"19.154109 S 146.642600 E"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-19.154109	146.6426	"2016-04-22T02:00:00"	FALSE
"SRR7036513"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN08953396"	"102.100.100/36606"	NA	NA	"2016-11-10"	NA	"3"	NA	"Australia: Queensland\, Orpheus Island\,Channel"	"18.574387 S 146.496432 E"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-18.574387	146.496432	"2016-11-10T02:00:00"	FALSE
"SRR7036515"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN08953582"	"102.100.100/36607"	NA	NA	"2016-11-10"	NA	"3"	NA	"Australia: Queensland\, Orpheus Island\,Channel"	"18.574387 S 146.496432 E"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-18.574387	146.496432	"2016-11-10T02:00:00"	FALSE
"SRR7036517"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN08953583"	"102.100.100/36604"	NA	NA	"2016-11-9"	NA	"3"	NA	"Australia: Queensland\, Orpheus Island\, Pioneer Bay"	"37.221464 S 146.486807 E"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-37.221464	146.486807	"2016-11-09T01:00:00"	FALSE
"SRR7036519"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN08953580"	"102.100.100/36605"	NA	NA	"2016-11-10"	NA	"3"	NA	"Australia: Queensland\, Orpheus Island\,Channel"	"18.574387 S 146.496432 E"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-18.574387	146.496432	"2016-11-10T02:00:00"	FALSE
"SRR7036521"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN08953581"	"102.100.100/36608"	NA	NA	"2016-11-22"	NA	"3"	NA	"Australia: Queensland\, Magnetic Island\,Geoffrey Bay"	"19.154109 S 146.642600 E"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-19.154109	146.6426	"2016-11-22T02:00:00"	FALSE
"SRR7036523"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN08953584"	"102.100.100/36423"	NA	NA	"2016-6-8"	NA	"3"	NA	"Australia: Queensland\, Magnetic Island\,Geoffrey Bay"	"19.154109 S 146.642600 E"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-19.154109	146.6426	"2016-06-08T02:00:00"	FALSE
"SRR7036525"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN08953555"	"102.100.100/36579"	NA	NA	"2017-5-6"	NA	"3"	NA	"Australia: Queensland\, Orpheus Island\, Pioneer Bay"	"37.221464 S 146.486807 E"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-37.221464	146.486807	"2017-05-06T02:00:00"	FALSE
"SRR7036527"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN08953556"	"102.100.100/36580"	NA	NA	"2017-5-6"	NA	"3"	NA	"Australia: Queensland\, Orpheus Island\, Pioneer Bay"	"37.221464 S 146.486807 E"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-37.221464	146.486807	"2017-05-06T02:00:00"	FALSE
"SRR7036529"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN08953557"	"102.100.100/36581"	NA	NA	"2017-5-8"	NA	"3"	NA	"Australia: Queensland\, Orpheus Island\,Channel"	"18.574387 S 146.496432 E"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-18.574387	146.496432	"2017-05-08T02:00:00"	FALSE
"SRR7036531"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN08953558"	"102.100.100/36582"	NA	NA	"2017-5-8"	NA	"3"	NA	"Australia: Queensland\, Orpheus Island\,Channel"	"18.574387 S 146.496432 E"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-18.574387	146.496432	"2017-05-08T02:00:00"	FALSE
"SRR7036533"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN08953559"	"102.100.100/36583"	NA	NA	"2017-5-8"	NA	"3"	NA	"Australia: Queensland\, Orpheus Island\,Channel"	"18.574387 S 146.496432 E"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-18.574387	146.496432	"2017-05-08T02:00:00"	FALSE
"SRR7036535"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN08953459"	"102.100.100/36483"	NA	NA	"2016-12-21"	NA	"3"	NA	"Australia: Queensland\, Magnetic Island\,Geoffrey Bay"	"19.154109 S 146.642600 E"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-19.154109	146.6426	"2016-12-21T02:00:00"	FALSE
