AUID,ARB2017.id,ARB2017.pctId,ARB2017.alen,ARB2017.evalue,Genomes879.id,Genomes879.pctId,Genomes879.alen,Genomes879.evalue,Genomes879.tax,MarineDiazo.subject,MarineDiazo.pid,MarineDiazo.alen,MarineDiazo.evalue,MarineDiazo.description,cluster,subcluster,AUID_updt,AUID_OLD,Genoes879.pid_flag,MarineDiazo.ID,consensus_id
AUID.40728,AKP55948.1|uncultured_nitrogen-fixing,82.0,300.0,2.62e-67,Chloroherpeton thalassium,87.156,109.0,1.24e-66,Bacteria;Chlorobi;Chlorobia;Chlorobiales;Chlorobiaceae;Chloroherpeton,,,,,,3,3N,AUID.40728,AUID.10695,,,unknown3
AUID.40729,ADD49211.1|uncultured_bacterium,99.39,328.0,3.79e-170,Desulfovibrio aespoeensis,95.413,109.0,7.3e-72,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfovibrionales;Desulfovibrionaceae;Desulfovibrio,,,,,,3,3E,AUID.40729,AUID.14941,,,unknown3
AUID.40732,AHN50650.1|uncultured_bacterium,87.5,328.0,1.49e-104,Desulfovibrio aespoeensis,95.413,109.0,3.02e-72,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfovibrionales;Desulfovibrionaceae;Desulfovibrio,,,,,,3,3E,AUID.40732,AUID.14943,,,unknown3
AUID.40737,AKS11464.1|uncultured_microorganism,84.195,329.0,9.18e-87,Desulfatibacillum alkenivorans,88.073,109.0,5.17e-67,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae;Desulfatibacillum,,,,,,3,3B,AUID.40737,AUID.14947,,,unknown3
AUID.40743,AKU75748.1|uncultured_marine,96.024,327.0,3.01e-151,Pseudomonas stutzeri,93.578,109.0,2.17e-73,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas,,,,,,1,1G,AUID.40743,AUID.14952,,,unknown1G
AUID.40746,AAZ06765.1|uncultured_nitrogen-fixing,97.866,328.0,8.25e-162,Pelobacter carbinolicus,95.413,109.0,2.8e-73,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfuromonadales;Pelobacteraceae;Pelobacter,,,,,,1,1A,AUID.40746,AUID.14955,,,unknown1A
AUID.40748,AII78933.1|uncultured_bacterium,86.111,324.0,3.25e-96,Sideroxydans lithotrophicus,95.413,109.0,2.84e-74,Bacteria;Proteobacteria;Betaproteobacteria;Gallionellales;Gallionellaceae;Sideroxydans,,,,,,1,1P,AUID.40748,AUID.10217,,,unknown1P
AUID.40749,AAZ06762.1|uncultured_nitrogen-fixing,81.957,327.0,1.56e-74,Desulfatibacillum alkenivorans,86.239,109.0,4.32e-65,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae;Desulfatibacillum,,,,,,3,3P,AUID.40749,AUID.10696,,,unknown3
AUID.40751,ABF61458.1|uncultured_microorganism,94.785,326.0,5.06e-144,Opitutaceae bacterium,86.111,108.0,5.38e-65,Bacteria;Verrucomicrobia;Opitutae;Opitutales;Opitutaceae;__g,,,,,,3,3T,AUID.40751,AUID.14958,,,unknown3
AUID.40755,AAZ06679.1|uncultured_nitrogen-fixing,92.378,328.0,8.610000000000001e-132,Geobacter uraniireducens,98.165,109.0,6.5e-77,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfuromonadales;Geobacteraceae;Geobacter,,,,,,1,1A,AUID.40755,AUID.14961,1.0,,Geobacter uraniireducens
AUID.40756,ACY56705.1|uncultured_bacterium,95.427,328.0,1.81e-148,Dechloromonas aromatica,100.0,109.0,4.51e-77,Bacteria;Proteobacteria;Betaproteobacteria;Rhodocyclales;Rhodocyclaceae;Dechloromonas,,,,,,1,1P,AUID.40756,AUID.14962,1.0,,Dechloromonas aromatica
AUID.40760,AEZ52921.1|uncultured_marine,78.328,323.0,7.45e-53,Magnetococcus sp.,86.239,109.0,1.93e-67,Bacteria;Proteobacteria;Alphaproteobacteria;Magnetococcales;Magnetococcaceae;Magnetococcus,,,,,,1,1P,AUID.40760,AUID.10697,,,unknown1P
AUID.40761,ALJ51650.1|uncultured_bacterium,91.437,327.0,3.1099999999999996e-126,Opitutaceae bacterium,87.963,108.0,9.97e-67,Bacteria;Verrucomicrobia;Opitutae;Opitutales;Opitutaceae;__g,,,,,,3,3T,AUID.40761,AUID.14963,,,unknown3
AUID.40763,AMM02592.1|uncultured_prokaryote,89.634,328.0,8.8e-117,Desulfurivibrio alkaliphilus,95.413,109.0,2.1e-71,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobulbaceae;Desulfurivibrio,,,,,,3,3M,AUID.40763,AUID.14965,,,unknown3
AUID.40765,BAV19123.1|uncultured_marine,96.024,327.0,3.01e-151,Desulfuromonas acetoxidans,98.165,109.0,5.6e-76,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfuromonadales;Desulfuromonadaceae;Desulfuromonas,,,,,,1,1A,AUID.40765,AUID.14967,1.0,,Desulfuromonas acetoxidans
AUID.40766,AKP55941.1|uncultured_nitrogen-fixing,88.72,328.0,8.86e-112,Chloroherpeton thalassium,88.991,109.0,3.1399999999999998e-68,Bacteria;Chlorobi;Chlorobia;Chlorobiales;Chlorobiaceae;Chloroherpeton,,,,,,3,3N,AUID.40766,AUID.14968,,,unknown3
AUID.40768,ANF06894.1|uncultured_bacterium,91.131,327.0,1.45e-124,Pelobacter carbinolicus,92.661,109.0,1.58e-71,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfuromonadales;Pelobacteraceae;Pelobacter,,,,,,1,1A,AUID.40768,AUID.14970,,,unknown1A
AUID.40775,AKS11109.1|uncultured_microorganism,84.416,308.0,2.57e-82,Desulfovibrio aespoeensis,94.495,109.0,1.9700000000000002e-71,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfovibrionales;Desulfovibrionaceae;Desulfovibrio,,,,,,3,3E,AUID.40775,AUID.14975,,,unknown3
AUID.40778,ALJ51698.1|uncultured_bacterium,97.248,327.0,6.43e-158,Candidatus Azobacteroides,82.569,109.0,1.25e-63,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;CandidatusAzobacteroides;__g,,,,,,4,4G,AUID.40778,AUID.10699,,,unknown4
AUID.40779,ADD48870.1|uncultured_bacterium,88.785,321.0,1.48e-109,Desulfovibrio aespoeensis,96.33,109.0,7.880000000000002e-72,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfovibrionales;Desulfovibrionaceae;Desulfovibrio,,,,,,3,3E,AUID.40779,AUID.14978,,,unknown3
AUID.40783,AHN51076.1|uncultured_bacterium,92.097,329.0,4.01e-130,Pseudomonas stutzeri,93.578,109.0,1.85e-73,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas,,,,,,1,1G,AUID.40783,AUID.14981,,,unknown1G
AUID.40784,AFH88470.1|uncultured_microorganism,80.122,327.0,1.5800000000000002e-64,Verrucomicrobiae bacterium,88.991,109.0,7.91e-69,Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;__f;__g,,,,,,3,3I,AUID.40784,AUID.14982,,,unknown3
AUID.40785,ALJ51755.1|uncultured_bacterium,99.085,328.0,1.7599999999999998e-168,Pelobacter carbinolicus,93.578,109.0,4.72e-72,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfuromonadales;Pelobacteraceae;Pelobacter,Chuk_Shio_otu1,99.085,328.0,8.48e-171,Chuk-Shio-otu1,1,1A,AUID.40785,AUID.10700,,Chuk-Shio-otu1;Chuk_Shio_otu1,Chuk-Shio-otu1;Chuk_Shio_otu1
AUID.40789,ABM66610.1|uncultured_microorganism,88.545,323.0,6.9e-108,Desulfovibrio aespoeensis,97.248,109.0,4.57e-73,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfovibrionales;Desulfovibrionaceae;Desulfovibrio,,,,,,3,3E,AUID.40789,AUID.14986,1.0,,Desulfovibrio aespoeensis
AUID.40793,AGO57882.1|uncultured_nitrogen-fixing,93.21,324.0,1.4199999999999998e-134,Burkholderia xenovorans,96.296,108.0,4.21e-75,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia,,,,,,1,1J,AUID.40793,AUID.14990,,,unknown1J
AUID.40795,ABD74370.1|uncultured_nitrogen-fixing,74.086,301.0,1.27e-25,Ruminococcus flavefaciens,88.785,107.0,3.34e-64,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcus,,,,,,4,4D,AUID.40795,AUID.14992,,,unknown4
AUID.40799,ADD49169.1|uncultured_bacterium,99.39,328.0,3.79e-170,Azotobacter vinelandii,92.661,109.0,6.24e-73,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Azotobacter,,,,,,1,1G,AUID.40799,AUID.14995,,,unknown1G
AUID.40802,AFH88470.1|uncultured_microorganism,89.506,324.0,1.47e-114,Desulfovibrio vulgaris,86.239,109.0,1.3499999999999999e-67,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfovibrionales;Desulfovibrionaceae;Desulfovibrio,,,,,,3,3T,AUID.40802,AUID.14998,,,unknown3
AUID.40804,ALJ51860.1|uncultured_bacterium,95.666,323.0,2.34e-147,Desulfuromonas acetoxidans,98.165,109.0,5.6e-76,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfuromonadales;Desulfuromonadaceae;Desulfuromonas,,,,,,1,1A,AUID.40804,AUID.10701,1.0,,Desulfuromonas acetoxidans
AUID.40815,AKV16211.1|uncultured_nitrogen-fixing,92.378,328.0,8.610000000000001e-132,Desulfovibrio magneticus,88.991,109.0,5.2399999999999994e-68,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfovibrionales;Desulfovibrionaceae;Desulfovibrio,,,,,,3,3P,AUID.40815,AUID.15006,,,unknown3
AUID.40816,ADD49195.1|uncultured_bacterium,85.366,328.0,1.96e-93,Desulfatibacillum alkenivorans,92.661,109.0,3.37e-70,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae;Desulfatibacillum,,,,,,3,3H,AUID.40816,AUID.10702,,,unknown3
AUID.40820,AKV16178.1|uncultured_nitrogen-fixing,93.272,327.0,3.0799999999999998e-136,Pelobacter carbinolicus,95.413,109.0,2.8e-73,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfuromonadales;Pelobacteraceae;Pelobacter,,,,,,1,1A,AUID.40820,AUID.15010,,,unknown1A
AUID.40821,ABQ50809.1|uncultured_microorganism,79.394,330.0,1.59e-59,Chloroherpeton thalassium,87.156,109.0,9.42e-67,Bacteria;Chlorobi;Chlorobia;Chlorobiales;Chlorobiaceae;Chloroherpeton,,,,,,3,3N,AUID.40821,AUID.15011,,,unknown3
AUID.40825,ALV82230.1|uncultured_bacterium,84.404,327.0,7.09e-88,Desulfovibrio magneticus,88.991,109.0,6.27e-55,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfovibrionales;Desulfovibrionaceae;Desulfovibrio,,,,,,3,3N,AUID.40825,AUID.15015,,,unknown3
AUID.40827,AKU75735.1|uncultured_marine,92.025,326.0,5.180000000000001e-129,Pelobacter carbinolicus,95.413,109.0,2.8e-73,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfuromonadales;Pelobacteraceae;Pelobacter,,,,,,1,1A,AUID.40827,AUID.10703,,,unknown1A
AUID.40830,BAQ19807.1|uncultured_marine,99.388,327.0,1.36e-169,Pelobacter carbinolicus,93.578,109.0,2.98e-72,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfuromonadales;Pelobacteraceae;Pelobacter,,,,,,1,1A,AUID.40830,AUID.15019,,,unknown1A
AUID.40831,AKP56054.1|uncultured_nitrogen-fixing,91.768,328.0,1.86e-128,Klebsiella sp.,93.578,109.0,7.06e-73,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Klebsiella,,,,,,1,1G,AUID.40831,AUID.15020,,,unknown1G
AUID.40834,AKP55941.1|uncultured_nitrogen-fixing,80.435,322.0,5.68e-64,Desulfovibrio magneticus,88.991,109.0,2.9e-67,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfovibrionales;Desulfovibrionaceae;Desulfovibrio,,,,,,3,3P,AUID.40834,AUID.15022,,,unknown3
AUID.40835,AKS11355.1|uncultured_microorganism,94.19,327.0,3.04e-141,Desulfovibrio aespoeensis,96.262,107.0,2.2e-70,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfovibrionales;Desulfovibrionaceae;Desulfovibrio,,,,,,3,3E,AUID.40835,AUID.15023,,,unknown3
AUID.40836,AIL28657.1|uncultured_bacterium,99.695,328.0,8.14e-172,Pelobacter carbinolicus,94.495,109.0,9.29e-73,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfuromonadales;Pelobacteraceae;Pelobacter,,,,,,1,1A,AUID.40836,AUID.10704,,,unknown1A
AUID.40839,AFD03642.1|uncultured_bacterium,99.083,327.0,6.34e-168,Pelobacter carbinolicus,95.413,109.0,2.8e-73,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfuromonadales;Pelobacteraceae;Pelobacter,,,,,,1,1A,AUID.40839,AUID.15026,,,unknown1A
AUID.40840,AHN50897.1|uncultured_bacterium,80.696,316.0,5.68e-64,Desulfatibacillum alkenivorans,88.073,109.0,4.76e-65,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae;Desulfatibacillum,,,,,,3,3N,AUID.40840,AUID.15027,,,unknown3
AUID.40843,ALJ51636.1|uncultured_bacterium,90.52,327.0,3.14e-121,Verrucomicrobiae bacterium,86.239,109.0,5.22e-66,Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;__f;__g,,,,,,3,3T,AUID.40843,AUID.10218,,,unknown3
AUID.40844,AKP55968.1|uncultured_nitrogen-fixing,91.131,327.0,1.45e-124,Chloroherpeton thalassium,91.743,109.0,1.19e-70,Bacteria;Chlorobi;Chlorobia;Chlorobiales;Chlorobiaceae;Chloroherpeton,,,,,,3,3N,AUID.40844,AUID.10705,,,unknown3
AUID.40846,BAN57386.1|uncultured_bacterium,95.427,328.0,1.81e-148,Tolumonas auensis,99.083,109.0,6.84e-76,Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;Tolumonas,,,,,,1,1E,AUID.40846,AUID.15031,1.0,,Tolumonas auensis
AUID.40847,AKP55968.1|uncultured_nitrogen-fixing,81.04,327.0,5.64e-69,delta proteobacterium,88.073,109.0,2.06e-66,Bacteria;Proteobacteria;Deltaproteobacteria;__o;__f;__g,,,,,,3,3N,AUID.40847,AUID.15032,,,unknown3
AUID.40851,AFD03769.1|uncultured_bacterium,96.636,327.0,1.39e-154,Pelobacter carbinolicus,94.495,109.0,9.29e-73,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfuromonadales;Pelobacteraceae;Pelobacter,,,,,,1,1A,AUID.40851,AUID.15036,,,unknown1A
AUID.40853,ADD49295.1|uncultured_bacterium,93.252,326.0,1.1e-135,Desulfovibrio magneticus,87.963,108.0,1.0200000000000001e-66,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfovibrionales;Desulfovibrionaceae;Desulfovibrio,,,,,,3,3P,AUID.40853,AUID.15038,,,unknown3
AUID.40854,AKS11426.1|uncultured_microorganism,89.783,323.0,1.14e-115,Desulfurivibrio alkaliphilus,95.413,109.0,3.22e-71,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobulbaceae;Desulfurivibrio,,,,,,3,3E,AUID.40854,AUID.10706,,,unknown3
AUID.40855,OGQ98166.1|metagenome),86.85,327.0,3.23e-101,Desulfovibrio aespoeensis,93.578,109.0,9.68e-71,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfovibrionales;Desulfovibrionaceae;Desulfovibrio,,,,,,3,3E,AUID.40855,AUID.15039,,,unknown3
AUID.40856,ARA14596.1|uncultured_bacterium,87.138,311.0,2.49e-97,Verrucomicrobiae bacterium,87.156,109.0,1.52e-63,Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;__f;__g,,,,,,3,3I,AUID.40856,AUID.15040,,,unknown3
AUID.40860,ABF20747.1|uncultured_bacterium,92.414,290.0,1.01e-115,Geobacter uraniireducens,94.792,96.0,5.63e-63,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfuromonadales;Geobacteraceae;Geobacter,,,,,,1,1,AUID.40860,AUID.15043,,,unknown1
AUID.40865,ACY26480.1|uncultured_bacterium,95.593,295.0,1.65e-133,Azotobacter vinelandii,90.816,98.0,9.95e-63,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Azotobacter,,,,,,1,1G,AUID.40865,AUID.15048,,,unknown1G
AUID.40866,AFD03772.1|uncultured_bacterium,93.558,326.0,2.38e-137,Desulfovibrio aespoeensis,95.413,109.0,1.8500000000000002e-71,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfovibrionales;Desulfovibrionaceae;Desulfovibrio,,,,,,3,3E,AUID.40866,AUID.10707,,,unknown3
AUID.40868,AKP56015.1|uncultured_nitrogen-fixing,90.549,328.0,8.73e-122,Desulfovibrio vulgaris,87.156,109.0,2e-56,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfovibrionales;Desulfovibrionaceae;Desulfovibrio,,,,,,3,3N,AUID.40868,AUID.15050,,,unknown3
AUID.40869,ADD49329.1|uncultured_bacterium,81.707,328.0,2.01e-73,Chloroherpeton thalassium,87.156,109.0,2.7199999999999998e-67,Bacteria;Chlorobi;Chlorobia;Chlorobiales;Chlorobiaceae;Chloroherpeton,,,,,,3,3N,AUID.40869,AUID.15051,,,unknown3
AUID.40873,AFQ33581.1|uncultured_bacterium,94.207,328.0,8.49e-142,Opitutaceae bacterium,94.495,109.0,1.06e-70,Bacteria;Verrucomicrobia;Opitutae;Opitutales;Opitutaceae;__g,,,,,,3,3E,AUID.40873,AUID.15055,,,unknown3
AUID.40877,ALJ51636.1|uncultured_bacterium,90.214,327.0,1.46e-119,Verrucomicrobiae bacterium,85.321,109.0,1.8000000000000001e-65,Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;__f;__g,,,,,,3,3T,AUID.40877,AUID.10708,,,unknown3
AUID.40882,ADM51507.1|uncultured_bacterium,90.062,322.0,3.16e-116,Desulfovibrio magneticus,90.826,109.0,3.04e-68,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfovibrionales;Desulfovibrionaceae;Desulfovibrio,,,,,,3,3P,AUID.40882,AUID.15062,,,unknown3
AUID.40885,AHA49982.1|uncultured_bacterium,90.826,327.0,6.75e-123,Desulfovibrio aespoeensis,95.413,109.0,2.48e-71,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfovibrionales;Desulfovibrionaceae;Desulfovibrio,,,,,,3,3E,AUID.40885,AUID.15065,,,unknown3
AUID.40886,ADD48978.1|uncultured_bacterium,89.024,328.0,1.9e-113,Desulfatibacillum alkenivorans,89.908,109.0,3.91e-68,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae;Desulfatibacillum,,,,,,3,3Q,AUID.40886,AUID.15066,,,unknown3
AUID.40889,AII78933.1|uncultured_bacterium,86.42,324.0,6.99e-98,Sideroxydans lithotrophicus,95.413,109.0,2.84e-74,Bacteria;Proteobacteria;Betaproteobacteria;Gallionellales;Gallionellaceae;Sideroxydans,,,,,,1,1P,AUID.40889,AUID.10709,,,unknown1P
AUID.40896,ADM51394.1|uncultured_bacterium,89.752,322.0,4.08e-115,Verrucomicrobiae bacterium,87.037,108.0,4.81e-65,Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;__f;__g,,,,,,3,3J,AUID.40896,AUID.15070,,,unknown3
AUID.40897,AKV16177.1|uncultured_nitrogen-fixing,83.385,325.0,3.32e-81,Candidatus Azobacteroides,84.404,109.0,2.4500000000000002e-65,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;CandidatusAzobacteroides;__g,,,,,,4,4G,AUID.40897,AUID.15071,,,unknown4
AUID.40898,AKP56063.1|uncultured_nitrogen-fixing,90.214,327.0,1.46e-119,Desulfovibrio aespoeensis,94.495,109.0,1.97e-70,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfovibrionales;Desulfovibrionaceae;Desulfovibrio,,,,,,3,3E,AUID.40898,AUID.15072,,,unknown3
AUID.40899,AKS11968.1|uncultured_microorganism,85.015,327.0,3.28e-91,Desulfuromonas acetoxidans,95.413,109.0,2.74e-73,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfuromonadales;Desulfuromonadaceae;Desulfuromonas,,,,,,1,1A,AUID.40899,AUID.15073,,,unknown1A
AUID.40900,ALJ51875.1|uncultured_bacterium,95.639,321.0,3.03e-146,Pseudomonas stutzeri,93.578,109.0,2.22e-73,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas,,,,,,1,1G,AUID.40900,AUID.15074,,,unknown1G
AUID.40901,AKP56014.1|uncultured_nitrogen-fixing,100.0,327.0,6.29e-173,Halorhodospira halophila,92.661,109.0,3.16e-72,Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Ectothiorhodospiraceae;Halorhodospira,,,,,,1,1G,AUID.40901,AUID.10710,,,unknown1G
AUID.40903,AEI72325.1|uncultured_bacterium,88.991,327.0,6.85e-113,Chloroherpeton thalassium,91.743,109.0,1.19e-70,Bacteria;Chlorobi;Chlorobia;Chlorobiales;Chlorobiaceae;Chloroherpeton,,,,,,3,3N,AUID.40903,AUID.15075,,,unknown3
AUID.40904,ADD26571.1|uncultured_bacterium,86.769,325.0,1.5e-99,Pelobacter carbinolicus,95.413,109.0,2.25e-73,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfuromonadales;Pelobacteraceae;Pelobacter,,,,,,1,1A,AUID.40904,AUID.15076,,,unknown1A
AUID.40905,,,,,Chloroherpeton thalassium,87.156,109.0,4.01e-53,Bacteria;Chlorobi;Chlorobia;Chlorobiales;Chlorobiaceae;Chloroherpeton,,,,,,3,3N,AUID.40905,AUID.15077,,,unknown3
AUID.40906,AAO67682.1|uncultured_bacterium,99.388,327.0,1.36e-169,Desulfovibrio magneticus,88.073,109.0,1.26e-66,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfovibrionales;Desulfovibrionaceae;Desulfovibrio,,,,,,3,3N,AUID.40906,AUID.15078,,,unknown3
AUID.40907,AMX23550.1|uncultured_bacterium,99.385,325.0,1.7599999999999998e-168,Tolumonas auensis,99.083,109.0,6.84e-76,Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;Tolumonas,Antarc_Shio_SV004,99.085,328.0,8.48e-171,TARA_PON_109_MAG_00047,1,1E,AUID.40907,AUID.15079,1.0,TARA_PON_109_MAG_00047;Antarc_Shio_SV004,TARA_PON_109_MAG_00047;Antarc_Shio_SV004
AUID.40910,ALJ51860.1|uncultured_bacterium,92.26,323.0,5.180000000000001e-129,Desulfuromonas acetoxidans,97.248,109.0,1.68e-75,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfuromonadales;Desulfuromonadaceae;Desulfuromonas,,,,,,1,1A,AUID.40910,AUID.10711,1.0,,Desulfuromonas acetoxidans
AUID.40918,ALV82224.1|uncultured_bacterium,91.437,327.0,8.67e-127,Desulfatibacillum alkenivorans,88.073,109.0,4.54e-67,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae;Desulfatibacillum,,,,,,3,3B,AUID.40918,AUID.15086,,,unknown3
AUID.40920,AKV16039.1|uncultured_nitrogen-fixing,84.244,311.0,3.32e-81,delta proteobacterium,94.495,109.0,4.98e-72,Bacteria;Proteobacteria;Deltaproteobacteria;__o;__f;__g,,,,,,3,3E,AUID.40920,AUID.15087,,,unknown3
AUID.40924,ALV82251.1|uncultured_bacterium,80.374,321.0,5.68e-64,Halorhodospira halophila,88.889,108.0,1.5899999999999998e-67,Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Ectothiorhodospiraceae;Halorhodospira,,,,,,1,1P,AUID.40924,AUID.15089,,,unknown1P
AUID.40932,ABF61458.1|uncultured_microorganism,95.092,326.0,1.09e-145,Opitutaceae bacterium,86.111,108.0,5.38e-65,Bacteria;Verrucomicrobia;Opitutae;Opitutales;Opitutaceae;__g,,,,,,3,3T,AUID.40932,AUID.10712,,,unknown3
AUID.40939,AAO67658.1|uncultured_bacterium,94.19,327.0,3.05e-141,Pelobacter carbinolicus,93.578,109.0,2.98e-72,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfuromonadales;Pelobacteraceae;Pelobacter,,,,,,1,1A,AUID.40939,AUID.15093,,,unknown1A
AUID.4094,AHY23066.1|uncultured_marine,94.19,327.0,3.05e-141,Pseudomonas stutzeri,95.413,109.0,1.07e-65,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas,,,,,,1,1G,AUID.4094,AUID.4768,,,unknown1G
AUID.40949,AGO36406.1|uncultured_bacterium,89.506,324.0,1.47e-114,Geobacter uraniireducens,98.165,109.0,9.84e-77,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfuromonadales;Geobacteraceae;Geobacter,,,,,,1,1A,AUID.40949,AUID.15097,1.0,,Geobacter uraniireducens
AUID.40950,ADD48978.1|uncultured_bacterium,92.378,328.0,8.610000000000001e-132,Verrucomicrobiae bacterium,88.073,109.0,5.0299999999999985e-68,Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;__f;__g,,,,,,3,3T,AUID.40950,AUID.15098,,,unknown3
AUID.40951,AKS11167.1|uncultured_microorganism,89.939,328.0,1.8900000000000001e-118,Desulfovibrio aespoeensis,95.413,109.0,1.06e-71,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfovibrionales;Desulfovibrionaceae;Desulfovibrio,,,,,,3,3E,AUID.40951,AUID.15099,,,unknown3
AUID.40952,AKV16039.1|uncultured_nitrogen-fixing,90.244,328.0,4.06e-120,Desulfovibrio aespoeensis,96.33,109.0,6.55e-72,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfovibrionales;Desulfovibrionaceae;Desulfovibrio,,,,,,3,3E,AUID.40952,AUID.10713,,,unknown3
AUID.40954,AKV16176.1|uncultured_nitrogen-fixing,81.447,318.0,1.57e-69,Desulfovibrio aespoeensis,96.33,109.0,1.52e-72,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfovibrionales;Desulfovibrionaceae;Desulfovibrio,,,,,,3,3E,AUID.40954,AUID.15101,,,unknown3
AUID.40956,ABD74282.1|uncultured_nitrogen-fixing,81.056,322.0,7.27e-68,Opitutaceae bacterium,87.037,108.0,6.72e-66,Bacteria;Verrucomicrobia;Opitutae;Opitutales;Opitutaceae;__g,,,,,,3,3J,AUID.40956,AUID.15103,,,unknown3
AUID.40957,BAV19181.1|uncultured_marine,99.388,327.0,1.36e-169,Desulfuromonas acetoxidans,98.165,109.0,5.19e-76,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfuromonadales;Desulfuromonadaceae;Desulfuromonas,,,,,,1,1A,AUID.40957,AUID.15104,1.0,,Desulfuromonas acetoxidans
AUID.40961,AIA65148.1|uncultured_bacterium,92.901,324.0,6.66e-133,Geobacter uraniireducens,97.248,109.0,5.7500000000000005e-75,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfuromonadales;Geobacteraceae;Geobacter,,,,,,1,1A,AUID.40961,AUID.15107,1.0,,Geobacter uraniireducens
