SAMPLEID,StudyID,Run,SRA_Study,BioProject,BioSample,Sample_Name,Sample_Name_2,Region,Collection_Date,Time,Depth,Station,geo_loc_name,Lat_Lon,Latitude,Longitude,LibraryName,LibrarySelection,LibrarySource,Size_fraction,Sample_Type
Turk021.64291,NEMO,NA,NA,PRJNA1062391,SAMN39296950,NA,NA,Transect,2014-8-27,18:00:00,25,48,NA,NA,25.5403,-139.504,NA,NA,METAGENOMIC,Sterivex,NA
Turk022.61155,NEMO,NA,NA,PRJNA1062391,SAMN39296958,NA,NA,Bloom 1,2014-8-29,14:30:00,25,55,NA,NA,28.4988,-140.616,NA,NA,METAGENOMIC,0.2,NA
Turk023.61301,NEMO,NA,NA,PRJNA1062391,SAMN39296966,NA,NA,Bloom 1,2014-8-30,21:30:00,45,67,NA,NA,28.817,-141.583,NA,NA,METAGENOMIC,0.2,NA
Turk024.61604,NEMO,NA,NA,PRJNA1062391,SAMN39296974,NA,NA,Bloom 2,2014-9-4,6:00:00,95,88,NA,NA,30.3282,-150.24,NA,NA,METAGENOMIC,0.2,NA
Turk025.62059,NEMO,NA,NA,PRJNA1062391,SAMN39296982,NA,NA,Hawaii eddies,2014-9-10,10:40:00,125,112,NA,NA,23.7673,-151.516,NA,NA,METAGENOMIC,0.2,NA
Turk028.60690,NEMO,NA,NA,PRJNA1062391,SAMN39296935,NA,NA,Transect,2014-8-19,21:00:00,25,3,NA,NA,33.68,-122.525,NA,NA,METAGENOMIC,0.22,NA
Turk029.60883,NEMO,NA,NA,PRJNA1062391,SAMN39296943,NA,NA,CCS eddies,2014-8-23,6:10:00,113,37,NA,NA,33.8698,-128.799,NA,NA,METAGENOMIC,0.2,NA
Turk030.64295,NEMO,NA,NA,PRJNA1062391,SAMN39296951,NA,NA,Transect,2014-8-27,18:00:00,125,48,NA,NA,25.5403,-139.504,NA,NA,METAGENOMIC,Sterivex,NA
Turk031.61159,NEMO,NA,NA,PRJNA1062391,SAMN39296959,NA,NA,Bloom 1,2014-8-29,14:30:00,50,55,NA,NA,28.4988,-140.616,NA,NA,METAGENOMIC,0.2,NA
Turk032.61380,NEMO,NA,NA,PRJNA1062391,SAMN39296967,NA,NA,Bloom 1,2014-8-31,21:30:00,25,75,NA,NA,28.8133,-143.218,NA,NA,METAGENOMIC,0.2,NA
Turk033.61837,NEMO,NA,NA,PRJNA1062391,SAMN39296975,NA,NA,Transect,2014-9-7,21:28:00,25,101,NA,NA,29.9138,-150.278,NA,NA,METAGENOMIC,0.2,NA
Turk034.64519,NEMO,NA,NA,PRJNA1062391,SAMN39296983,NA,NA,Diel,2014-9-11,19:30:00,25,127,NA,NA,24.4827,-152.951,NA,NA,METAGENOMIC,Sterivex,NA
Turk037.60692,NEMO,NA,NA,PRJNA1062391,SAMN39296936,NA,NA,Transect,2014-8-19,21:00:00,48,3,NA,NA,33.68,-122.525,NA,NA,METAGENOMIC,0.22,NA
Turk038.60909,NEMO,NA,NA,PRJNA1062391,SAMN39296944,NA,NA,Transect,2014-8-24,12:08:00,25,40,NA,NA,32.7932,-130.534,NA,NA,METAGENOMIC,0.2,NA
Turk039.61091,NEMO,NA,NA,PRJNA1062391,SAMN39296952,NA,NA,Transect,2014-8-28,12:01:00,25,51,NA,NA,26.4943,-140.25,NA,NA,METAGENOMIC,0.2,NA
Turk040.61167,NEMO,NA,NA,PRJNA1062391,SAMN39296960,NA,NA,Bloom 1,2014-8-29,14:30:00,115,55,NA,NA,28.4988,-140.616,NA,NA,METAGENOMIC,0.2,NA
Turk041.61388,NEMO,NA,NA,PRJNA1062391,SAMN39296968,NA,NA,Bloom 1,2014-8-31,21:30:00,125,75,NA,NA,28.8133,-143.218,NA,NA,METAGENOMIC,0.2,NA
Turk042.61845,NEMO,NA,NA,PRJNA1062391,SAMN39296976,NA,NA,Transect,2014-9-7,21:28:00,100,101,NA,NA,29.9138,-150.278,NA,NA,METAGENOMIC,0.2,NA
Turk043.64524,NEMO,NA,NA,PRJNA1062391,SAMN39296984,NA,NA,Diel,2014-9-11,19:30:00,96,127,NA,NA,24.4827,-152.951,NA,NA,METAGENOMIC,Sterivex,NA
Turk045.64121,NEMO,NA,NA,PRJNA1062391,SAMN39296937,NA,NA,CCS eddies,2014-8-20,21:00:00,25,5,NA,NA,34.3993,-125.7,NA,NA,METAGENOMIC,Sterivex,NA
Turk046.60917,NEMO,NA,NA,PRJNA1062391,SAMN39296945,NA,NA,Transect,2014-8-24,12:08:00,100,40,NA,NA,32.7932,-130.534,NA,NA,METAGENOMIC,0.2,NA
Turk047.61099,NEMO,NA,NA,PRJNA1062391,SAMN39296953,NA,NA,Transect,2014-8-28,12:01:00,135,51,NA,NA,26.4943,-140.25,NA,NA,METAGENOMIC,0.2,NA
Turk048.61197,NEMO,NA,NA,PRJNA1062391,SAMN39296961,NA,NA,Bloom 1,2014-8-30,0:45:00,25,59,NA,NA,29.217,-140.716,NA,NA,METAGENOMIC,0.2,NA
Turk049.61424,NEMO,NA,NA,PRJNA1062391,SAMN39296969,NA,NA,Bloom 1,2014-9-1,18:00:00,25,79,NA,NA,28.8472,-145.336,NA,NA,METAGENOMIC,0.2,NA
Turk050.61868,NEMO,NA,NA,PRJNA1062391,SAMN39296977,NA,NA,Tery,2014-9-8,12:00:00,25,103,NA,NA,28.5653,-150.376,NA,NA,METAGENOMIC,0.2,NA
Turk051.64631,NEMO,NA,NA,PRJNA1062391,SAMN39296985,NA,NA,Transect,2014-9-15,15:30:00,25,128,NA,NA,21.684,-158.633,NA,NA,METAGENOMIC,Sterivex,NA
Turk053.64125,NEMO,NA,NA,PRJNA1062391,SAMN39296938,NA,NA,CCS eddies,2014-8-20,21:00:00,75,5,NA,NA,34.3993,-125.7,NA,NA,METAGENOMIC,Sterivex,NA
Turk054.64160,NEMO,NA,NA,PRJNA1062391,SAMN39296946,NA,NA,Transect,2014-8-26,18:00:00,25,44,NA,NA,27.8395,-137.17,NA,NA,METAGENOMIC,Sterivex,NA
Turk056.61198,NEMO,NA,NA,PRJNA1062391,SAMN39296962,NA,NA,Bloom 1,2014-8-30,0:45:00,50,59,NA,NA,29.217,-140.716,NA,NA,METAGENOMIC,0.2,NA
Turk057.61432,NEMO,NA,NA,PRJNA1062391,SAMN39296970,NA,NA,Bloom 1,2014-9-1,18:00:00,135,79,NA,NA,28.8472,-145.336,NA,NA,METAGENOMIC,0.2,NA
Turk058.61876,NEMO,NA,NA,PRJNA1062391,SAMN39296978,NA,NA,Tery,2014-9-8,12:00:00,130,103,NA,NA,28.5653,-150.376,NA,NA,METAGENOMIC,0.2,NA
Turk059.64634,NEMO,NA,NA,PRJNA1062391,SAMN39296986,NA,NA,Transect,2014-9-15,15:30:00,120,128,NA,NA,21.684,-158.633,NA,NA,METAGENOMIC,Sterivex,NA
Turk061.64126,NEMO,NA,NA,PRJNA1062391,SAMN39296939,NA,NA,CCS eddies,2014-8-20,21:00:00,75,5,NA,NA,34.3993,-125.7,NA,NA,METAGENOMIC,Sterivex,NA
Turk062.64275,NEMO,NA,NA,PRJNA1062391,SAMN39296947,NA,NA,Transect,2014-8-26,18:00:00,135,44,NA,NA,27.8395,-137.17,NA,NA,METAGENOMIC,Sterivex,NA
Turk064.61199,NEMO,NA,NA,PRJNA1062391,SAMN39296963,NA,NA,Bloom 1,2014-8-30,0:45:00,115,59,NA,NA,29.217,-140.716,NA,NA,METAGENOMIC,0.2,NA
Turk065.61484,NEMO,NA,NA,PRJNA1062391,SAMN39296971,NA,NA,Transect,2014-9-2,18:00:00,25,83,NA,NA,29.5112,-147.451,NA,NA,METAGENOMIC,0.2,NA
Turk066.61972,NEMO,NA,NA,PRJNA1062391,SAMN39296979,NA,NA,Tery,2014-9-9,12:00:00,25,107,NA,NA,25.3768,-150.989,NA,NA,METAGENOMIC,0.2,NA
Turk067.64223,NEMO,NA,NA,PRJNA1062391,SAMN39296987,NA,NA,NE7,2014-8-24,NA,25,38,NA,NA,33.502,-129.37,NA,NA,METAGENOMIC,NA,NA
X71502,AK2HI,AK2HI,NA,PRJNA1062410,SAMN39297960,NA,NA,NA,2017-9-6,18:34,5,1,NPac,NA,55.00038506,-147.2142977,NA,NA,METAGENOMIC,NA,NA
X71503,AK2HI,AK2HI,NA,PRJNA1062410,SAMN39297961,NA,NA,NA,2017-9-8,6:32,5,1,NPac,NA,54.99993285,-147.2168063,NA,NA,METAGENOMIC,NA,NA
X71504,AK2HI,AK2HI,NA,PRJNA1062410,SAMN39297975,NA,NA,NA,2017-9-11,5:50,5,7,NPac,NA,49.94245731,-145.0059761,NA,NA,METAGENOMIC,NA,NA
X71505,AK2HI,AK2HI,NA,PRJNA1062410,SAMN39297981,NA,NA,NA,2017-9-13,2:23,5,10,NPac,NA,46.81508121,-154.6480713,NA,NA,METAGENOMIC,NA,NA
X71506,AK2HI,AK2HI,NA,PRJNA1062410,SAMN39297985,NA,NA,NA,2017-9-16,9:04,5,13,NPac,NA,43.37317328,-157.9999059,NA,NA,METAGENOMIC,NA,NA
X71507,AK2HI,AK2HI,NA,PRJNA1062410,SAMN39297987,NA,NA,NA,2017-9-17,1:55,5,14,NPac,NA,42.00974172,-157.98601,NA,NA,METAGENOMIC,NA,NA
X71508,AK2HI,AK2HI,NA,PRJNA1062410,SAMN39297993,NA,NA,NA,2017-9-19,23:45,5,17,NPac,NA,36.66951015,-157.9981521,NA,NA,METAGENOMIC,NA,NA
X71509,AK2HI,AK2HI,NA,PRJNA1062410,SAMN39297995,NA,NA,NA,2017-9-20,13:26,5,18,NPac,NA,33.99973946,-157.9998724,NA,NA,METAGENOMIC,NA,NA
X71510,AK2HI,AK2HI,NA,PRJNA1062410,SAMN39297997,NA,NA,NA,2017-9-21,6:50,5,19,NPac,NA,33.99748778,-157.9733386,NA,NA,METAGENOMIC,NA,NA
X71511,AK2HI,AK2HI,NA,PRJNA1062410,SAMN39297998,NA,NA,NA,2017-9-21,6:50,5,19,NPac,NA,33.99748778,-157.9733386,NA,NA,METAGENOMIC,NA,NA
X71512,AK2HI,AK2HI,NA,PRJNA1062410,SAMN39298000,NA,NA,NA,2017-9-24,3:34,5,21,NPac,NA,26.54386803,-159.5584971,NA,NA,METAGENOMIC,NA,NA
X71513,AK2HI,AK2HI,NA,PRJNA1062410,SAMN39298001,NA,NA,NA,2017-9-24,20:45,5,22,NPac,NA,24.16368864,-160.2564597,NA,NA,METAGENOMIC,NA,NA
X71514,AK2HI,AK2HI,NA,PRJNA1062410,SAMN39297962,NA,NA,NA,2017-9-7,2:22,5,1,NPac,NA,54.99972125,-147.2165644,NA,NA,METAGENOMIC,NA,NA
X71515,AK2HI,AK2HI,NA,PRJNA1062410,SAMN39297966,NA,NA,NA,2017-9-8,20:50,5,2,NPac,NA,52.16945547,-145.9423167,NA,NA,METAGENOMIC,NA,NA
X71516,AK2HI,AK2HI,NA,PRJNA1062410,SAMN39297967,NA,NA,NA,2017-9-8,20:50,5,2,NPac,NA,52.16945547,-145.9423167,NA,NA,METAGENOMIC,NA,NA
X71517,AK2HI,AK2HI,NA,PRJNA1062410,SAMN39297968,NA,NA,NA,2017-9-9,5:45,5,3,NPac,NA,50.42323537,-145.2684849,NA,NA,METAGENOMIC,NA,NA
X71518,AK2HI,AK2HI,NA,PRJNA1062410,SAMN39297970,NA,NA,NA,2017-9-9,20:59,5,4,NPac,NA,49.99270809,-145.0026642,NA,NA,METAGENOMIC,NA,NA
X71519,AK2HI,AK2HI,NA,PRJNA1062410,SAMN39297971,NA,NA,NA,2017-9-9,20:59,5,4,NPac,NA,49.99270809,-145.0026642,NA,NA,METAGENOMIC,NA,NA
X71520,AK2HI,AK2HI,NA,PRJNA1062410,SAMN39297976,NA,NA,NA,2017-9-11,5:50,5,7,NPac,NA,49.94245731,-145.0059761,NA,NA,METAGENOMIC,NA,NA
X71521,AK2HI,AK2HI,NA,PRJNA1062410,SAMN39297983,NA,NA,NA,2017-9-13,13:02,5,11,NPac,NA,46.05495014,-157.7727915,NA,NA,METAGENOMIC,NA,NA
X71522,AK2HI,AK2HI,NA,PRJNA1062410,SAMN39297984,NA,NA,NA,2017-9-14,2:40,5,12,NPac,NA,45.99354259,-158.0221674,NA,NA,METAGENOMIC,NA,NA
X71523,AK2HI,AK2HI,NA,PRJNA1062410,SAMN39297991,NA,NA,NA,2017-9-19,10:16,5,16,NPac,NA,39.39705598,-158.0045588,NA,NA,METAGENOMIC,NA,NA
X71524,AK2HI,AK2HI,NA,PRJNA1062410,SAMN39297994,NA,NA,NA,2017-9-19,23:45,5,17,NPac,NA,36.66951015,-157.9981521,NA,NA,METAGENOMIC,NA,NA
X71525,AK2HI,AK2HI,NA,PRJNA1062410,SAMN39298002,NA,NA,NA,2017-9-24,20:46,5,22,NPac,NA,24.16368864,-160.2564597,NA,NA,METAGENOMIC,NA,NA
X71526,AK2HI,AK2HI,NA,PRJNA1062410,SAMN39297963,NA,NA,NA,2017-9-6,18:35,5,1,NPac,NA,55.00038506,-147.2142977,NA,NA,METAGENOMIC,NA,NA
X71527,AK2HI,AK2HI,NA,PRJNA1062410,SAMN39297964,NA,NA,NA,2017-9-7,2:22,5,1,NPac,NA,54.99972125,-147.2165644,NA,NA,METAGENOMIC,NA,NA
X71528,AK2HI,AK2HI,NA,PRJNA1062410,SAMN39297969,NA,NA,NA,2017-9-9,5:45,5,3,NPac,NA,50.42323537,-145.2684849,NA,NA,METAGENOMIC,NA,NA
X71529,AK2HI,AK2HI,NA,PRJNA1062410,SAMN39297974,NA,NA,NA,2017-9-10,22:19,5,6,NPac,NA,49.94866764,-145.0086523,NA,NA,METAGENOMIC,NA,NA
X71530,AK2HI,AK2HI,NA,PRJNA1062410,SAMN39297977,NA,NA,NA,2017-9-12,3:48,5,8,NPac,NA,49.06638642,-147.8174426,NA,NA,METAGENOMIC,NA,NA
X71531,AK2HI,AK2HI,NA,PRJNA1062410,SAMN39297979,NA,NA,NA,2017-9-12,14:39,5,9,NPac,NA,47.96667872,-151.0987866,NA,NA,METAGENOMIC,NA,NA
X71532,AK2HI,AK2HI,NA,PRJNA1062410,SAMN39297980,NA,NA,NA,2017-9-12,14:39,5,9,NPac,NA,47.96667872,-151.0987866,NA,NA,METAGENOMIC,NA,NA
X71533,AK2HI,AK2HI,NA,PRJNA1062410,SAMN39297986,NA,NA,NA,2017-9-16,9:04,5,13,NPac,NA,43.37317328,-157.9999059,NA,NA,METAGENOMIC,NA,NA
X71534,AK2HI,AK2HI,NA,PRJNA1062410,SAMN39297989,NA,NA,NA,2017-9-18,0:03,5,15,NPac,NA,42.00826576,-157.9818285,NA,NA,METAGENOMIC,NA,NA
X71535,AK2HI,AK2HI,NA,PRJNA1062410,SAMN39297990,NA,NA,NA,2017-9-18,0:04,5,15,NPac,NA,42.00826576,-157.9818285,NA,NA,METAGENOMIC,NA,NA
X71536,AK2HI,AK2HI,NA,PRJNA1062410,SAMN39297996,NA,NA,NA,2017-9-20,13:26,5,18,NPac,NA,33.99973946,-157.9998724,NA,NA,METAGENOMIC,NA,NA
X71537,AK2HI,AK2HI,NA,PRJNA1062410,SAMN39297965,NA,NA,NA,2017-9-7,21:23,5,1,NPac,NA,54.99759883,-147.2167471,NA,NA,METAGENOMIC,NA,NA
X71538,AK2HI,AK2HI,NA,PRJNA1062410,SAMN39297972,NA,NA,NA,2017-9-10,6:42,5,5,NPac,NA,49.98115206,-145.0088065,NA,NA,METAGENOMIC,NA,NA
X71539,AK2HI,AK2HI,NA,PRJNA1062410,SAMN39297973,NA,NA,NA,2017-9-10,6:35,5,5,NPac,NA,49.98171986,-145.008833,NA,NA,METAGENOMIC,NA,NA
X71540,AK2HI,AK2HI,NA,PRJNA1062410,SAMN39297978,NA,NA,NA,2017-9-12,3:48,5,8,NPac,NA,49.06638642,-147.8174426,NA,NA,METAGENOMIC,NA,NA
X71541,AK2HI,AK2HI,NA,PRJNA1062410,SAMN39297982,NA,NA,NA,2017-9-13,2:23,5,10,NPac,NA,46.81508121,-154.6480713,NA,NA,METAGENOMIC,NA,NA
X71542,AK2HI,AK2HI,NA,PRJNA1062410,SAMN39297988,NA,NA,NA,2017-9-17,1:53,5,14,NPac,NA,42.00974172,-157.98601,NA,NA,METAGENOMIC,NA,NA
X71543,AK2HI,AK2HI,NA,PRJNA1062410,SAMN39297992,NA,NA,NA,2017-9-19,10:16,5,16,NPac,NA,39.39705598,-158.0045588,NA,NA,METAGENOMIC,NA,NA
X71544,AK2HI,AK2HI,NA,PRJNA1062410,SAMN39297999,NA,NA,NA,2017-9-23,10:53,5,20,NPac,NA,30.27350358,-158.7996026,NA,NA,METAGENOMIC,NA,NA
